self.round_id,multiplier,std_time,unix_time
2273,4.95,2025-03-17 09:48:55,1742194135
2274,1.15,2025-03-17 09:49:08,1742194148
2275,4.34,2025-03-17 09:49:34,1742194174
2276,1.57,2025-03-17 09:49:50,1742194190
2277,13.19,2025-03-17 09:50:29,1742194229
2278,1.23,2025-03-17 09:50:43,1742194243
2279,4.13,2025-03-17 09:51:09,1742194269
2280,7.31,2025-03-17 09:51:42,1742194302
2281,3.14,2025-03-17 09:52:05,1742194325
2282,2.48,2025-03-17 09:52:27,1742194347
2283,2.36,2025-03-17 09:52:47,1742194367
2284,1.0,2025-03-17 09:52:58,1742194378
2285,3.54,2025-03-17 09:53:21,1742194401
2286,1.25,2025-03-17 09:53:35,1742194415
2287,2.66,2025-03-17 09:53:55,1742194435
2288,1.17,2025-03-17 09:54:08,1742194448
2289,1.0,2025-03-17 09:54:20,1742194460
2290,6.96,2025-03-17 09:54:50,1742194490
2291,1.51,2025-03-17 09:55:07,1742194507
2292,1.28,2025-03-17 09:55:19,1742194519
2293,2.23,2025-03-17 09:55:38,1742194538
2294,2.68,2025-03-17 09:55:59,1742194559
2295,3.09,2025-03-17 09:56:23,1742194583
2296,1.32,2025-03-17 09:56:37,1742194597
2297,1.15,2025-03-17 09:56:47,1742194607
2298,4.35,2025-03-17 09:57:13,1742194633
2299,1.04,2025-03-17 09:57:26,1742194646
2300,3.04,2025-03-17 09:57:47,1742194667
2301,1.68,2025-03-17 09:58:04,1742194684
2302,7.35,2025-03-17 09:58:36,1742194716
2303,50.76,2025-03-17 09:59:33,1742194773
2304,5.22,2025-03-17 10:00:04,1742194804
2305,2.11,2025-03-17 10:00:24,1742194824
2306,1.24,2025-03-17 10:00:37,1742194837
2307,20.66,2025-03-17 10:01:20,1742194880
2308,3.51,2025-03-17 10:01:47,1742194907
2309,1.1,2025-03-17 10:01:59,1742194919
2310,1.29,2025-03-17 10:02:11,1742194931
2311,22.9,2025-03-17 10:02:56,1742194976
2312,1.37,2025-03-17 10:03:13,1742194993
2313,1.0,2025-03-17 10:03:23,1742195003
2314,1.21,2025-03-17 10:03:35,1742195015
2315,1.12,2025-03-17 10:03:46,1742195026
2316,2.8,2025-03-17 10:04:08,1742195048
2317,1.41,2025-03-17 10:04:23,1742195063
2318,1.61,2025-03-17 10:04:40,1742195080
2319,1.54,2025-03-17 10:04:54,1742195094
2320,6.26,2025-03-17 10:05:24,1742195124
2321,1.05,2025-03-17 10:05:39,1742195139
2322,1.15,2025-03-17 10:05:51,1742195151
2323,1.09,2025-03-17 10:06:02,1742195162
2324,1.58,2025-03-17 10:06:17,1742195177
2325,1.33,2025-03-17 10:06:29,1742195189
2326,1.59,2025-03-17 10:06:44,1742195204
2327,2.19,2025-03-17 10:07:03,1742195223
2328,1.1,2025-03-17 10:07:15,1742195235
2329,19.99,2025-03-17 10:07:59,1742195279
2330,2.16,2025-03-17 10:08:21,1742195301
2331,1.51,2025-03-17 10:08:36,1742195316
2332,4.73,2025-03-17 10:09:03,1742195343
2333,2.13,2025-03-17 10:09:22,1742195362
2334,2.02,2025-03-17 10:09:40,1742195380
2335,34.06,2025-03-17 10:10:31,1742195431
2336,3.61,2025-03-17 10:10:56,1742195456
2337,1.58,2025-03-17 10:11:12,1742195472
2338,3.75,2025-03-17 10:11:37,1742195497
2339,1.72,2025-03-17 10:11:54,1742195514
2340,9.7,2025-03-17 10:12:29,1742195549
2341,8.55,2025-03-17 10:13:06,1742195586
2342,1.15,2025-03-17 10:13:19,1742195599
2343,2.61,2025-03-17 10:13:40,1742195620
2344,1.7,2025-03-17 10:13:56,1742195636
2345,1.01,2025-03-17 10:14:07,1742195647
2346,2.51,2025-03-17 10:14:27,1742195667
2347,13.16,2025-03-17 10:15:06,1742195706
2348,6.61,2025-03-17 10:15:40,1742195740
2349,1.23,2025-03-17 10:15:56,1742195756
2350,1.19,2025-03-17 10:16:07,1742195767
2351,18.65,2025-03-17 10:16:49,1742195809
2352,1.09,2025-03-17 10:17:03,1742195823
2353,3.02,2025-03-17 10:17:27,1742195847
2354,1.26,2025-03-17 10:17:44,1742195864
2355,1.0,2025-03-17 10:17:52,1742195872
2356,5.69,2025-03-17 10:18:22,1742195902
2357,3.03,2025-03-17 10:18:46,1742195926
2358,1.11,2025-03-17 10:18:58,1742195938
2359,6.55,2025-03-17 10:19:29,1742195969
2360,1.14,2025-03-17 10:19:43,1742195983
2361,64.28,2025-03-17 10:20:40,1742196040
2362,1.27,2025-03-17 10:20:55,1742196055
2363,24.86,2025-03-17 10:21:42,1742196102
2364,1.41,2025-03-17 10:21:59,1742196119
2365,2.04,2025-03-17 10:22:18,1742196138
2366,1.93,2025-03-17 10:22:37,1742196157
2367,2.99,2025-03-17 10:23:00,1742196180
2368,1.13,2025-03-17 10:23:12,1742196192
2369,1.14,2025-03-17 10:23:24,1742196204
2370,29.13,2025-03-17 10:24:11,1742196251
2371,5.36,2025-03-17 10:24:43,1742196283
2372,1.09,2025-03-17 10:24:56,1742196296
2373,111.83,2025-03-17 10:25:59,1742196359
2374,1.69,2025-03-17 10:26:20,1742196380
2375,1.86,2025-03-17 10:26:38,1742196398
2376,1.08,2025-03-17 10:26:51,1742196411
2377,1.8,2025-03-17 10:27:08,1742196428
2378,4.27,2025-03-17 10:27:35,1742196455
2379,1.92,2025-03-17 10:27:56,1742196476
2380,1.29,2025-03-17 10:28:10,1742196490
2381,1.71,2025-03-17 10:28:26,1742196506
2382,1.0,2025-03-17 10:28:37,1742196517
2383,3.14,2025-03-17 10:29:00,1742196540
2384,1.94,2025-03-17 10:29:19,1742196559
2385,14.05,2025-03-17 10:29:58,1742196598
2386,1.13,2025-03-17 10:30:12,1742196612
2387,1.01,2025-03-17 10:30:23,1742196623
2388,1.0,2025-03-17 10:30:32,1742196632
2389,2.58,2025-03-17 10:30:54,1742196654
2390,1.3,2025-03-17 10:31:07,1742196667
2391,2.93,2025-03-17 10:31:29,1742196689
2392,1.19,2025-03-17 10:31:43,1742196703
2393,2.26,2025-03-17 10:32:01,1742196721
2394,1.0,2025-03-17 10:32:11,1742196731
2395,2.43,2025-03-17 10:32:30,1742196750
2396,2.75,2025-03-17 10:32:51,1742196771
2397,1.46,2025-03-17 10:33:07,1742196787
2398,2.11,2025-03-17 10:33:26,1742196806
2399,1.05,2025-03-17 10:34:26,1742196866
2400,8.05,2025-03-17 10:34:34,1742196874
2401,1.53,2025-03-17 10:34:51,1742196891
2402,3.45,2025-03-17 10:35:14,1742196914
2403,1.16,2025-03-17 10:35:27,1742196927
2404,21.24,2025-03-17 10:36:13,1742196973
2405,3.15,2025-03-17 10:36:36,1742196996
2406,6.08,2025-03-17 10:37:08,1742197028
2407,1.16,2025-03-17 10:37:22,1742197042
2408,4.96,2025-03-17 10:37:49,1742197069
2409,1.73,2025-03-17 10:38:07,1742197087
2410,1.91,2025-03-17 10:38:25,1742197105
2411,1.0,2025-03-17 10:38:34,1742197114
2412,1.17,2025-03-17 10:38:46,1742197126
2413,1.0,2025-03-17 10:38:58,1742197138
2414,1.74,2025-03-17 10:39:15,1742197155
2415,1.24,2025-03-17 10:39:28,1742197168
2416,56.64,2025-03-17 10:40:24,1742197224
2417,2.7,2025-03-17 10:40:48,1742197248
2418,11.87,2025-03-17 10:41:26,1742197286
2419,2.81,2025-03-17 10:41:51,1742197311
2420,5.83,2025-03-17 10:42:21,1742197341
2421,1.83,2025-03-17 10:42:40,1742197360
2422,1.34,2025-03-17 10:42:53,1742197373
2423,1.25,2025-03-17 10:43:06,1742197386
2424,1.85,2025-03-17 10:43:23,1742197403
2425,1.15,2025-03-17 10:43:34,1742197414
2426,1.13,2025-03-17 10:43:45,1742197425
2427,1.03,2025-03-17 10:43:56,1742197436
2428,6.42,2025-03-17 10:44:27,1742197467
2429,2.19,2025-03-17 10:44:47,1742197487
2430,48.64,2025-03-17 10:45:41,1742197541
2431,3.31,2025-03-17 10:46:08,1742197568
2432,3.98,2025-03-17 10:46:34,1742197594
2433,1.2,2025-03-17 10:46:47,1742197607
2434,1.34,2025-03-17 10:47:01,1742197621
2435,1.69,2025-03-17 10:47:17,1742197637
2436,11.69,2025-03-17 10:47:54,1742197674
2437,1.59,2025-03-17 10:48:11,1742197691
2438,2.99,2025-03-17 10:48:34,1742197714
2439,2.36,2025-03-17 10:48:54,1742197734
2440,2.17,2025-03-17 10:49:15,1742197755
2441,1.33,2025-03-17 10:49:29,1742197769
2442,1.55,2025-03-17 10:49:45,1742197785
2443,9.08,2025-03-17 10:50:20,1742197820
2444,3.32,2025-03-17 10:50:45,1742197845
2445,1.39,2025-03-17 10:51:00,1742197860
2446,9.08,2025-03-17 10:51:35,1742197895
2447,3.05,2025-03-17 10:51:59,1742197919
2448,1.39,2025-03-17 10:52:14,1742197934
2449,2.2,2025-03-17 10:52:34,1742197954
2450,3.04,2025-03-17 10:52:57,1742197977
2451,1.13,2025-03-17 10:53:09,1742197989
2452,1.52,2025-03-17 10:53:25,1742198005
2453,1.91,2025-03-17 10:53:42,1742198022
2454,2.83,2025-03-17 10:54:03,1742198043
2455,1.2,2025-03-17 10:54:17,1742198057
2456,1.3,2025-03-17 10:54:30,1742198070
2457,11.51,2025-03-17 10:55:07,1742198107
2458,2.38,2025-03-17 10:55:28,1742198128
2459,6.16,2025-03-17 10:55:59,1742198159
2460,1.36,2025-03-17 10:56:15,1742198175
2461,1.13,2025-03-17 10:56:27,1742198187
2462,1.78,2025-03-17 10:56:46,1742198206
2463,1.64,2025-03-17 10:57:03,1742198223
2464,6.87,2025-03-17 10:57:35,1742198255
2465,4.04,2025-03-17 10:58:01,1742198281
2466,23.12,2025-03-17 10:58:48,1742198328
2467,2.03,2025-03-17 10:59:09,1742198349
2468,16.02,2025-03-17 10:59:51,1742198391
2469,34.5,2025-03-17 11:00:42,1742198442
2470,1.1,2025-03-17 11:00:56,1742198456
2471,1.44,2025-03-17 11:01:11,1742198471
2472,2.69,2025-03-17 11:01:32,1742198492
2473,3.66,2025-03-17 11:01:58,1742198518
2474,2.5,2025-03-17 11:02:20,1742198540
2475,1.35,2025-03-17 11:02:35,1742198555
2476,1.24,2025-03-17 11:02:48,1742198568
2477,1.18,2025-03-17 11:03:01,1742198581
2478,1.15,2025-03-17 11:03:12,1742198592
2479,1.22,2025-03-17 11:03:24,1742198604
2480,1.52,2025-03-17 11:03:39,1742198619
2481,1.91,2025-03-17 11:03:56,1742198636
2482,1.35,2025-03-17 11:04:10,1742198650
2483,1.46,2025-03-17 11:04:23,1742198663
2484,1.33,2025-03-17 11:04:37,1742198677
2485,1.67,2025-03-17 11:04:52,1742198692
2486,1.31,2025-03-17 11:05:05,1742198705
2487,1.26,2025-03-17 11:05:17,1742198717
2488,1.04,2025-03-17 11:05:27,1742198727
2489,2.71,2025-03-17 11:05:48,1742198748
2490,2.3,2025-03-17 11:06:09,1742198769
2491,1.52,2025-03-17 11:06:23,1742198783
2492,1.68,2025-03-17 11:06:39,1742198799
2493,1.41,2025-03-17 11:06:53,1742198813
2494,1.04,2025-03-17 11:07:03,1742198823
2495,1.04,2025-03-17 11:07:12,1742198832
2496,54.7,2025-03-17 11:08:10,1742198890
2497,1.13,2025-03-17 11:08:22,1742198902
2498,1.3,2025-03-17 11:08:35,1742198915
2499,16.51,2025-03-17 11:09:18,1742198958
2500,1.44,2025-03-17 11:09:34,1742198974
2501,1.51,2025-03-17 11:09:48,1742198988
2502,1.53,2025-03-17 11:10:03,1742199003
2503,3.38,2025-03-17 11:10:27,1742199027
2504,1.9,2025-03-17 11:10:45,1742199045
2505,3.66,2025-03-17 11:11:09,1742199069
2506,8.15,2025-03-17 11:11:44,1742199104
2507,2.03,2025-03-17 11:12:04,1742199124
2508,1.25,2025-03-17 11:12:16,1742199136
2509,1.25,2025-03-17 11:12:28,1742199148
2510,74.74,2025-03-17 11:13:28,1742199208
2511,2.45,2025-03-17 11:13:51,1742199231
2512,2.25,2025-03-17 11:14:10,1742199250
2513,7.34,2025-03-17 11:14:43,1742199283
2514,1.44,2025-03-17 11:14:59,1742199299
2515,3.24,2025-03-17 11:15:22,1742199322
2516,2.69,2025-03-17 11:15:43,1742199343
2517,1.02,2025-03-17 11:15:55,1742199355
2518,3.49,2025-03-17 11:16:19,1742199379
2519,1.26,2025-03-17 11:16:33,1742199393
2520,2.77,2025-03-17 11:16:55,1742199415
2521,1.17,2025-03-17 11:17:07,1742199427
2522,2.12,2025-03-17 11:17:26,1742199446
2523,2.87,2025-03-17 11:17:49,1742199469
2524,1.07,2025-03-17 11:18:01,1742199481
2525,4.83,2025-03-17 11:18:28,1742199508
2526,4.6,2025-03-17 11:18:56,1742199536
2527,1.61,2025-03-17 11:19:13,1742199553
2528,1.34,2025-03-17 11:19:27,1742199567
2529,1.17,2025-03-17 11:19:38,1742199578
2530,6.1,2025-03-17 11:20:09,1742199609
2531,1.18,2025-03-17 11:20:23,1742199623
2532,1.55,2025-03-17 11:20:37,1742199637
2533,4.02,2025-03-17 11:21:02,1742199662
2534,1.15,2025-03-17 11:21:14,1742199674
2535,2.43,2025-03-17 11:21:36,1742199696
2536,2.46,2025-03-17 11:21:56,1742199716
2537,1.25,2025-03-17 11:22:09,1742199729
2538,13.31,2025-03-17 11:22:49,1742199769
2539,8.16,2025-03-17 11:23:26,1742199806
2540,1.63,2025-03-17 11:23:44,1742199824
2541,1.42,2025-03-17 11:23:58,1742199838
2542,1.44,2025-03-17 11:24:12,1742199852
2543,1.17,2025-03-17 11:24:24,1742199864
2544,1.13,2025-03-17 11:24:34,1742199874
2545,3.6,2025-03-17 11:25:00,1742199900
2546,9.12,2025-03-17 11:25:35,1742199935
2547,1.1,2025-03-17 11:25:48,1742199948
2548,1.25,2025-03-17 11:26:00,1742199960
2549,4.91,2025-03-17 11:26:30,1742199990
2550,12.35,2025-03-17 11:27:09,1742200029
2551,1.36,2025-03-17 11:27:25,1742200045
2552,1.21,2025-03-17 11:27:38,1742200058
2553,6.86,2025-03-17 11:28:09,1742200089
2554,1.0,2025-03-17 11:28:21,1742200101
2555,1.03,2025-03-17 11:28:31,1742200111
2556,1.22,2025-03-17 11:28:43,1742200123
2557,1.48,2025-03-17 11:28:57,1742200137
2558,1.24,2025-03-17 11:29:09,1742200149
2559,1.0,2025-03-17 11:29:19,1742200159
2560,1.02,2025-03-17 11:29:30,1742200170
2561,27.34,2025-03-17 11:30:17,1742200217
2562,1.1,2025-03-17 11:30:31,1742200231
2563,1.03,2025-03-17 11:30:42,1742200242
2564,1.43,2025-03-17 11:30:55,1742200255
2565,3.27,2025-03-17 11:31:18,1742200278
2566,9.31,2025-03-17 11:31:55,1742200315
2567,1.65,2025-03-17 11:32:13,1742200333
2568,3.35,2025-03-17 11:32:36,1742200356
2569,4.76,2025-03-17 11:33:05,1742200385
2570,1.65,2025-03-17 11:33:22,1742200402
2571,4.13,2025-03-17 11:33:48,1742200428
2572,1.81,2025-03-17 11:34:07,1742200447
2573,8.16,2025-03-17 11:34:40,1742200480
2574,3.41,2025-03-17 11:35:05,1742200505
2575,1.71,2025-03-17 11:35:24,1742200524
2576,41.74,2025-03-17 11:36:19,1742200579
2577,16.74,2025-03-17 11:37:02,1742200622
2578,2.8,2025-03-17 11:37:28,1742200648
2579,1.66,2025-03-17 11:37:48,1742200668
2580,1.95,2025-03-17 11:38:05,1742200685
2581,1.12,2025-03-17 11:38:18,1742200698
2582,1.24,2025-03-17 11:38:31,1742200711
2583,9.02,2025-03-17 11:39:08,1742200748
2584,2.85,2025-03-17 11:39:31,1742200771
2585,1.04,2025-03-17 11:39:45,1742200785
2586,5.63,2025-03-17 11:40:15,1742200815
2587,7.25,2025-03-17 11:40:48,1742200848
2588,2.17,2025-03-17 11:41:10,1742200870
2589,1.17,2025-03-17 11:41:22,1742200882
2590,2.61,2025-03-17 11:41:43,1742200903
2591,1.19,2025-03-17 11:42:02,1742200922
2592,2.77,2025-03-17 11:42:23,1742200943
2593,2.03,2025-03-17 11:42:42,1742200962
2594,6.69,2025-03-17 11:43:14,1742200994
2595,2.06,2025-03-17 11:43:36,1742201016
2596,1.04,2025-03-17 11:43:47,1742201027
2597,6.7,2025-03-17 11:44:19,1742201059
2598,1.07,2025-03-17 11:44:31,1742201071
2599,7.92,2025-03-17 11:45:04,1742201104
2600,2.6,2025-03-17 11:45:27,1742201127
2601,5.04,2025-03-17 11:45:57,1742201157
2602,1.56,2025-03-17 11:46:14,1742201174
2603,1.0,2025-03-17 11:46:26,1742201186
2604,1.61,2025-03-17 11:46:43,1742201203
2605,3.98,2025-03-17 11:47:09,1742201229
2606,6.87,2025-03-17 11:47:42,1742201262
2607,1.88,2025-03-17 11:48:05,1742201285
2608,2.17,2025-03-17 11:48:25,1742201305
2609,1.15,2025-03-17 11:48:36,1742201316
2610,3.91,2025-03-17 11:49:01,1742201341
2611,1.36,2025-03-17 11:49:16,1742201356
2612,9.42,2025-03-17 11:49:51,1742201391
2613,1.05,2025-03-17 11:50:05,1742201405
2614,2.18,2025-03-17 11:50:26,1742201426
2615,1.84,2025-03-17 11:50:43,1742201443
2616,6.98,2025-03-17 11:51:15,1742201475
2617,1.03,2025-03-17 11:51:33,1742201493
2618,1.79,2025-03-17 11:51:50,1742201510
2619,1.22,2025-03-17 11:52:06,1742201526
2620,13.27,2025-03-17 11:52:45,1742201565
2621,4.91,2025-03-17 11:53:15,1742201595
2622,8.1,2025-03-17 11:53:50,1742201630
2623,1.26,2025-03-17 11:54:05,1742201645
2624,11.89,2025-03-17 11:54:42,1742201682
2625,20.69,2025-03-17 11:55:28,1742201728
2626,2.82,2025-03-17 11:55:53,1742201753
2627,1.47,2025-03-17 11:56:09,1742201769
2628,1.19,2025-03-17 11:56:23,1742201783
2629,1.26,2025-03-17 11:56:44,1742201804
2630,6.1,2025-03-17 11:57:16,1742201836
2631,2.33,2025-03-17 11:57:38,1742201858
2632,1.02,2025-03-17 11:57:51,1742201871
2633,5.18,2025-03-17 11:58:23,1742201903
2634,6.07,2025-03-17 11:58:55,1742201935
2635,2.5,2025-03-17 11:59:16,1742201956
2636,3.39,2025-03-17 11:59:42,1742201982
2637,68.18,2025-03-17 12:00:42,1742202042
2638,2.0,2025-03-17 12:01:07,1742202067
2639,2.33,2025-03-17 12:01:30,1742202090
2640,8.54,2025-03-17 12:02:05,1742202125
2641,5.63,2025-03-17 12:02:37,1742202157
2642,1.85,2025-03-17 12:02:57,1742202177
2643,14.62,2025-03-17 12:03:42,1742202222
2644,15.56,2025-03-17 12:04:25,1742202265
2645,1.6,2025-03-17 12:04:45,1742202285
2646,1.0,2025-03-17 12:05:01,1742202301
2647,1.22,2025-03-17 12:05:16,1742202316
2648,1.01,2025-03-17 12:05:29,1742202329
2649,1.35,2025-03-17 12:05:53,1742202353
2650,1.04,2025-03-17 12:06:06,1742202366
2651,1.62,2025-03-17 12:06:25,1742202385
2652,1.53,2025-03-17 12:06:48,1742202408
2653,2.84,2025-03-17 12:07:07,1742202427
2654,63.71,2025-03-17 12:08:09,1742202489
2655,1.38,2025-03-17 12:08:31,1742202511
2656,1.37,2025-03-17 12:08:49,1742202529
2657,1.67,2025-03-17 12:09:10,1742202550
2658,15.87,2025-03-17 12:09:53,1742202593
2659,1.86,2025-03-17 12:10:15,1742202615
2660,2.77,2025-03-17 12:10:41,1742202641
2661,1.04,2025-03-17 12:10:58,1742202658
2662,1.03,2025-03-17 12:11:13,1742202673
2663,1.34,2025-03-17 12:11:31,1742202691
2664,2.59,2025-03-17 12:11:53,1742202713
2665,99.97,2025-03-17 12:12:57,1742202777
2666,1.95,2025-03-17 12:13:22,1742202802
2667,4.49,2025-03-17 12:13:52,1742202832
2668,1.52,2025-03-17 12:14:18,1742202858
2669,9.94,2025-03-17 12:15:00,1742202900
2670,3.9,2025-03-17 12:15:28,1742202928
2671,1.57,2025-03-17 12:15:51,1742202951
2672,1.37,2025-03-17 12:16:10,1742202970
2673,1.49,2025-03-17 12:16:30,1742202990
2674,2.05,2025-03-17 12:16:53,1742203013
2675,2.62,2025-03-17 12:17:21,1742203041
2676,1.85,2025-03-17 12:17:42,1742203062
2677,158.33,2025-03-17 12:18:52,1742203132
2678,7.36,2025-03-17 12:19:29,1742203169
2679,3.8,2025-03-17 12:19:57,1742203197
2680,8.29,2025-03-17 12:20:36,1742203236
2681,1.17,2025-03-17 12:20:57,1742203257
2682,1.19,2025-03-17 12:21:10,1742203270
2683,6.95,2025-03-17 12:21:46,1742203306
2684,1.07,2025-03-17 12:22:04,1742203324
2685,1.11,2025-03-17 12:22:24,1742203344
2686,1.53,2025-03-17 12:22:45,1742203365
2687,2.48,2025-03-17 12:23:08,1742203388
2688,2.17,2025-03-17 12:23:32,1742203412
2689,25.85,2025-03-17 12:24:20,1742203460
2690,1.1,2025-03-17 12:24:39,1742203479
2691,14.95,2025-03-17 12:25:23,1742203523
2692,6.66,2025-03-17 12:25:58,1742203558
2693,1.26,2025-03-17 12:26:17,1742203577
2694,1.32,2025-03-17 12:26:38,1742203598
2695,1.13,2025-03-17 12:26:54,1742203614
2696,1.66,2025-03-17 12:27:15,1742203635
2697,1.16,2025-03-17 12:27:32,1742203652
2698,2.78,2025-03-17 12:27:57,1742203677
2699,1.62,2025-03-17 12:28:17,1742203697
2700,4.81,2025-03-17 12:28:49,1742203729
2701,1.19,2025-03-17 12:29:06,1742203746
2702,2.61,2025-03-17 12:29:32,1742203772
2703,1.41,2025-03-17 12:29:49,1742203789
2704,1.0,2025-03-17 12:30:05,1742203805
2705,1.85,2025-03-17 12:30:26,1742203826
2706,1.08,2025-03-17 12:30:41,1742203841
2707,2.67,2025-03-17 12:31:06,1742203866
2708,3.55,2025-03-17 12:31:31,1742203891
2709,11.4,2025-03-17 12:32:12,1742203932
2710,2.28,2025-03-17 12:32:33,1742203953
2711,2.17,2025-03-17 12:32:56,1742203976
2712,81.27,2025-03-17 12:33:59,1742204039
2713,1.05,2025-03-17 12:34:19,1742204059
2714,1.38,2025-03-17 12:34:36,1742204076
2715,11.08,2025-03-17 12:35:14,1742204114
2716,1.84,2025-03-17 12:35:36,1742204136
2717,233.58,2025-03-17 12:36:51,1742204211
2718,1.34,2025-03-17 12:37:13,1742204233
2719,1.34,2025-03-17 12:37:32,1742204252
2720,2.78,2025-03-17 12:37:57,1742204277
2721,11.32,2025-03-17 12:38:36,1742204316
2722,45.4,2025-03-17 12:39:32,1742204372
2723,2.31,2025-03-17 12:39:57,1742204397
2724,1.12,2025-03-17 12:40:17,1742204417
2725,3.9,2025-03-17 12:40:47,1742204447
2726,2.9,2025-03-17 12:41:13,1742204473
2727,9.91,2025-03-17 12:41:53,1742204513
2728,2.49,2025-03-17 12:42:19,1742204539
2729,47.75,2025-03-17 12:43:16,1742204596
2730,1.35,2025-03-17 12:43:38,1742204618
2731,1.06,2025-03-17 12:43:56,1742204636
2732,1.27,2025-03-17 12:44:15,1742204655
2733,1.16,2025-03-17 12:44:32,1742204672
2734,1.2,2025-03-17 12:44:50,1742204690
2735,1.92,2025-03-17 12:45:12,1742204712
2736,1.32,2025-03-17 12:45:32,1742204732
2737,1.0,2025-03-17 12:45:47,1742204747
2738,2.32,2025-03-17 12:46:15,1742204775
2739,2.09,2025-03-17 12:46:41,1742204801
2740,11.94,2025-03-17 12:47:23,1742204843
2741,1.96,2025-03-17 12:47:45,1742204865
2742,1.0,2025-03-17 12:48:00,1742204880
2743,1.19,2025-03-17 12:48:17,1742204897
2744,40.97,2025-03-17 12:49:11,1742204951
2745,3.13,2025-03-17 12:49:42,1742204982
2746,2.83,2025-03-17 12:50:11,1742205011
2747,3.17,2025-03-17 12:50:38,1742205038
2748,1.86,2025-03-17 12:51:03,1742205063
2749,6.43,2025-03-17 12:51:38,1742205098
2750,1.27,2025-03-17 12:52:03,1742205123
2751,1.69,2025-03-17 12:52:30,1742205150
2752,46.95,2025-03-17 12:53:27,1742205207
2753,1.02,2025-03-17 12:53:46,1742205226
2754,39.15,2025-03-17 12:54:44,1742205284
2755,1.44,2025-03-17 12:55:05,1742205305
2756,4.61,2025-03-17 12:55:38,1742205338
2757,4.96,2025-03-17 12:56:12,1742205372
2758,2.45,2025-03-17 12:56:39,1742205399
2759,1.31,2025-03-17 12:57:02,1742205422
2760,213.3,2025-03-17 12:58:19,1742205499
2761,4.07,2025-03-17 12:58:52,1742205532
2762,1.12,2025-03-17 12:59:10,1742205550
2763,1.02,2025-03-17 12:59:30,1742205570
2764,3.38,2025-03-17 13:00:01,1742205601
2765,1.16,2025-03-17 13:00:19,1742205619
2766,1.65,2025-03-17 13:00:43,1742205643
2767,1.26,2025-03-17 13:01:03,1742205663
2768,10.93,2025-03-17 13:01:44,1742205704
2769,1.0,2025-03-17 13:02:01,1742205721
2770,5.98,2025-03-17 13:02:38,1742205758
2771,1.16,2025-03-17 13:02:56,1742205776
2772,3.51,2025-03-17 13:03:27,1742205807
2773,1.31,2025-03-17 13:03:47,1742205827
2774,6.25,2025-03-17 13:04:24,1742205864
2775,1.01,2025-03-17 13:04:42,1742205882
2776,3.13,2025-03-17 13:05:12,1742205912
2777,1.0,2025-03-17 13:05:28,1742205928
2778,1.56,2025-03-17 13:05:52,1742205952
2779,5.57,2025-03-17 13:06:26,1742205986
2780,1.0,2025-03-17 13:06:42,1742206002
2781,1.01,2025-03-17 13:06:59,1742206019
2782,3.29,2025-03-17 13:07:27,1742206047
2783,1.93,2025-03-17 13:07:49,1742206069
2784,1.2,2025-03-17 13:08:08,1742206088
2785,1.97,2025-03-17 13:08:30,1742206110
2786,3.71,2025-03-17 13:08:59,1742206139
2787,1.56,2025-03-17 13:09:18,1742206158
2788,3.89,2025-03-17 13:09:46,1742206186
2789,1.43,2025-03-17 13:10:03,1742206203
2790,2.2,2025-03-17 13:10:27,1742206227
2791,2.21,2025-03-17 13:10:50,1742206250
2792,1.2,2025-03-17 13:11:06,1742206266
2793,3.34,2025-03-17 13:11:32,1742206292
2794,3.14,2025-03-17 13:11:57,1742206317
2795,20.02,2025-03-17 13:12:44,1742206364
2796,1.24,2025-03-17 13:13:02,1742206382
2797,1.38,2025-03-17 13:13:20,1742206400
2798,16.78,2025-03-17 13:14:05,1742206445
2799,4.57,2025-03-17 13:14:36,1742206476
2800,4.06,2025-03-17 13:15:06,1742206506
2801,821.8,2025-03-17 13:16:36,1742206596
2802,1.23,2025-03-17 13:16:55,1742206615
2803,1.28,2025-03-17 13:17:14,1742206634
2804,2.95,2025-03-17 13:17:41,1742206661
2805,8.31,2025-03-17 13:18:19,1742206699
2806,3.27,2025-03-17 13:18:47,1742206727
2807,2.68,2025-03-17 13:19:14,1742206754
2808,1.12,2025-03-17 13:19:33,1742206773
2809,7.8,2025-03-17 13:20:11,1742206811
2810,1.43,2025-03-17 13:20:31,1742206831
2811,1.03,2025-03-17 13:20:49,1742206849
2812,1.79,2025-03-17 13:21:11,1742206871
2813,17.26,2025-03-17 13:21:57,1742206917
2814,2.85,2025-03-17 13:22:24,1742206944
2815,1.09,2025-03-17 13:22:41,1742206961
2816,6.71,2025-03-17 13:23:21,1742207001
2817,2.54,2025-03-17 13:23:46,1742207026
2818,5.5,2025-03-17 13:24:20,1742207060
2819,1.11,2025-03-17 13:24:39,1742207079
2820,22.78,2025-03-17 13:25:29,1742207129
2821,1.33,2025-03-17 13:25:52,1742207152
2822,1.08,2025-03-17 13:26:10,1742207170
2823,1.61,2025-03-17 13:26:33,1742207193
2824,1.53,2025-03-17 13:26:55,1742207215
2825,3.38,2025-03-17 13:27:24,1742207244
2826,1.38,2025-03-17 13:27:48,1742207268
2827,1.04,2025-03-17 13:28:05,1742207285
2828,6.08,2025-03-17 13:29:02,1742207342
2829,236.53,2025-03-17 13:30:22,1742207422
2830,3.41,2025-03-17 13:30:53,1742207453
2831,9.68,2025-03-17 13:31:34,1742207494
